Variant SKU,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Inventory Qty,Variant Weight,Variant Price,Variant Barcode,Body HTML,Variant Image,Variant Tax Code
L_PX_HNT501_Tshirt_BLK_L,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,Black,Size,L,,,0,0.35,7.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_7811e814-68f2-4859-aaf8-299af2f5f19f.jpg?v=1650971386,
L_PX_HNT501_Tshirt_BLK_XL,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,Black,Size,XL,,,0,0.35,7.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_7811e814-68f2-4859-aaf8-299af2f5f19f.jpg?v=1650971386,
L_PX_HNT501_Tshirt_BLK_XXL,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,Black,Size,XXL,,,0,0.35,7.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_7811e814-68f2-4859-aaf8-299af2f5f19f.jpg?v=1650971386,
L_PX_HNT501_Tshirt_WHT_S,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,White,Size,S,,,0,0.35,6.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_6c89b503-d089-4b40-b02c-d5bfa98256ad.jpg?v=1650971386,
L_PX_HNT501_Tshirt_WHT_M,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,White,Size,M,,,0,0.35,6.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_6c89b503-d089-4b40-b02c-d5bfa98256ad.jpg?v=1650971386,
L_PX_HNT501_Tshirt_WHT_L,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,White,Size,L,,,0,0.35,6.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_6c89b503-d089-4b40-b02c-d5bfa98256ad.jpg?v=1650971386,
L_PX_HNT501_Tshirt_WHT_XL,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,White,Size,XL,,,0,0.35,6.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_6c89b503-d089-4b40-b02c-d5bfa98256ad.jpg?v=1650971386,
L_PX_HNT501_Tshirt_WHT_XXL,adults-stag-ecg-logo-printed-t-shirt,Adults Stag ECG Logo Printed T-Shirt,Color,White,Size,XXL,,,0,0.35,6.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_6c89b503-d089-4b40-b02c-d5bfa98256ad.jpg?v=1650971386,
L_PX_SCOT852_Tshirt_BLK_S,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,Black,Size,S,,,0,0.35,8.75,5.05624E+12,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Men's Premium 200gsm Heavy Cotton Printed T-Shirt</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Reactive Dyed</li>
<li data-mce-fragment=""1"">Crew Neck</li>
<li data-mce-fragment=""1"">Taped Shoulder to Shoulder</li>
<li data-mce-fragment=""1"">Twin Needle Stitching on Neck &amp; Shoulders</li>
<li data-mce-fragment=""1"">Enzyme Washed</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">100% Cotton</li>
<li data-mce-fragment=""1"">200gsm</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_a6ff0deb-0d2e-4b8a-bf69-2fe9e2b7eb8c.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_BLK_M,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,Black,Size,M,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_a6ff0deb-0d2e-4b8a-bf69-2fe9e2b7eb8c.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_BLK_L,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,Black,Size,L,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_a6ff0deb-0d2e-4b8a-bf69-2fe9e2b7eb8c.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_BLK_XL,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,Black,Size,XL,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_a6ff0deb-0d2e-4b8a-bf69-2fe9e2b7eb8c.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_BLK_XXL,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,Black,Size,XXL,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_a6ff0deb-0d2e-4b8a-bf69-2fe9e2b7eb8c.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_WHT_S,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,White,Size,S,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/whitr.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_WHT_M,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,White,Size,M,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/whitr.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_WHT_L,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,White,Size,L,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/whitr.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_WHT_XL,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,White,Size,XL,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/whitr.jpg?v=1650971391,
L_PX_SCOT852_Tshirt_WHT_XXL,adults-scotland-printed-scottish-flag-t-shirt,Adults Scotland Printed Scottish Flag T-Shirt,Color,White,Size,XXL,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/whitr.jpg?v=1650971391,
L_PX_TSH076_Tshirt_BLK_S,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,Black,Size,S,,,0,0.35,8.75,5.05624E+12,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Men's Premium 200gsm Heavy Cotton Printed T-Shirt</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Reactive Dyed</li>
<li data-mce-fragment=""1"">Crew Neck</li>
<li data-mce-fragment=""1"">Taped Shoulder to Shoulder</li>
<li data-mce-fragment=""1"">Twin Needle Stitching on Neck &amp; Shoulders</li>
<li data-mce-fragment=""1"">Enzyme Washed</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">100% Cotton</li>
<li data-mce-fragment=""1"">200gsm</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_b7a4eff5-050e-4a66-97e9-b4d4d5961578.jpg?v=1650971395,
L_PX_TSH076_Tshirt_BLK_M,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,Black,Size,M,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_b7a4eff5-050e-4a66-97e9-b4d4d5961578.jpg?v=1650971395,
L_PX_TSH076_Tshirt_BLK_L,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,Black,Size,L,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_b7a4eff5-050e-4a66-97e9-b4d4d5961578.jpg?v=1650971395,
L_PX_TSH076_Tshirt_BLK_XL,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,Black,Size,XL,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_b7a4eff5-050e-4a66-97e9-b4d4d5961578.jpg?v=1650971395,
L_PX_TSH076_Tshirt_BLK_XXL,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,Black,Size,XXL,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_b7a4eff5-050e-4a66-97e9-b4d4d5961578.jpg?v=1650971395,
L_PX_TSH076_Tshirt_WHT_S,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,White,Size,S,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_081900c2-6ef3-4527-930a-32393967c555.jpg?v=1650971395,
L_PX_TSH076_Tshirt_WHT_M,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,White,Size,M,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_081900c2-6ef3-4527-930a-32393967c555.jpg?v=1650971395,
L_PX_TSH076_Tshirt_WHT_L,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,White,Size,L,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_081900c2-6ef3-4527-930a-32393967c555.jpg?v=1650971395,
L_PX_TSH076_Tshirt_WHT_XL,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,White,Size,XL,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_081900c2-6ef3-4527-930a-32393967c555.jpg?v=1650971395,
L_PX_TSH076_Tshirt_WHT_XXL,adults-printed-american-flag-us-grunge-t-shirt,Adults Printed American Flag US Grunge T-Shirt,Color,White,Size,XXL,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_081900c2-6ef3-4527-930a-32393967c555.jpg?v=1650971395,
L_PX_UJ0604_Tshirt_BLK_S,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,Black,Size,S,,,0,0.35,8.75,5.05624E+12,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Mens's Premium 200gsm Heavy Cotton Printed T-Shirt</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Reactive Dyed</li>
<li data-mce-fragment=""1"">Crew Neck</li>
<li data-mce-fragment=""1"">Taped Shoulder to Shoulder</li>
<li data-mce-fragment=""1"">Twin Needle Stitching on Neck &amp; Shoulders</li>
<li data-mce-fragment=""1"">Enzyme Washed</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">100% Cotton</li>
<li data-mce-fragment=""1"">200gsm</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_3a4a7f7c-d788-4f14-916b-a4e932ce9567.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_BLK_M,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,Black,Size,M,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_3a4a7f7c-d788-4f14-916b-a4e932ce9567.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_BLK_L,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,Black,Size,L,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_3a4a7f7c-d788-4f14-916b-a4e932ce9567.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_BLK_XL,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,Black,Size,XL,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_3a4a7f7c-d788-4f14-916b-a4e932ce9567.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_BLK_XXL,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,Black,Size,XXL,,,0,0.35,8.75,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_3a4a7f7c-d788-4f14-916b-a4e932ce9567.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_WHT_S,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,White,Size,S,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_0679ff43-d7dd-42a5-a481-0ec15e532057.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_WHT_M,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,White,Size,M,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_0679ff43-d7dd-42a5-a481-0ec15e532057.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_WHT_L,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,White,Size,L,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_0679ff43-d7dd-42a5-a481-0ec15e532057.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_WHT_XL,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,White,Size,XL,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_0679ff43-d7dd-42a5-a481-0ec15e532057.jpg?v=1650971400,
L_PX_UJ0604_Tshirt_WHT_XXL,adults-printed-british-flag-union-jack-grunge-t-shirt,Adults Printed British Flag Union Jack Grunge T-Shirt,Color,White,Size,XXL,,,0,0.35,7.95,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/white_0679ff43-d7dd-42a5-a481-0ec15e532057.jpg?v=1650971400,
T_PX_HNT501_MG_S,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,S,,,0,0.581,9.5,5.05624E+12,"<p data-mce-fragment=""1""><strong>""Stag ECG"" Printed Hoodie  </strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Pouch pocket</li>
<li data-mce-fragment=""1"">Combed inner fleece for comfort and warmth</li>
<li data-mce-fragment=""1"">Lined hood with drawcord</li>
<li data-mce-fragment=""1"">Ribbed cuffs and hem</li>
<li data-mce-fragment=""1"">Printed Logo</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">50% Polyester; 50% Cotton</li>
<li data-mce-fragment=""1"">Machine washable</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_MG_M,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,M,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_MG_L,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,L,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_MG_XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,XL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_MG_2XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,XXL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_MG_3XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,3XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_MG_4XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,4XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_MG_5XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Military Green,Size,5XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Green_8a05f319-f2fa-4353-b113-624864f661cd.jpg?v=1650971408,
T_PX_HNT501_BLK_S,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,S,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_BLK_M,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,M,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_BLK_L,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,L,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_BLK_XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,XL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_BLK_2XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,XXL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_BLK_3XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,3XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_BLK_4XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,4XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_BLK_5XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Black,Size,5XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/black_5b2963f0-2ebd-42fc-b3b9-dc8658d0aafa.jpg?v=1650971408,
T_PX_HNT501_CHR_S,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,S,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_CHR_M,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,M,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_CHR_L,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,L,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_CHR_XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,XL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_CHR_2XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,XXL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_CHR_3XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,3XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_CHR_4XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,4XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_CHR_5XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Charcoal,Size,5XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/charcoal_4fd07d02-050b-41c2-8f18-7a57438c98cd.jpg?v=1650971408,
T_PX_HNT501_NVY_S,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,S,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_NVY_M,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,M,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_NVY_L,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,L,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_NVY_XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,XL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_NVY_2XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,XXL,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_NVY_3XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,3XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_NVY_4XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,4XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_NVY_5XL,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Navy,Size,5XL,,,0,0.581,10.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/navy_d1badb15-a859-4de0-871c-dab2ed52d7c7.jpg?v=1650971408,
T_PX_HNT501_RED_S,adults-stag-ecg-logo-hoody,"""Stag ECG"" Hoodie",Color,Red,Size,S,,,0,0.581,9.5,5.05624E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/Red_accbfe87-0e16-46e4-b48e-7da706e635e4.jpg?v=1650971408,
